,useridentifier,headers.x-session-id,id,event,timestamp,feed
51422,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:49:33.916,"{'screen_name': 'lp', 'filters': 'cid~1103,size~15-in'}"
51459,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/laptop-cases/lp,,2021-05-19 20:49:43.227,
51472,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:49:42.410,"{'screen_name': 'lp', 'filters': 'cid~1103,size~13-in'}"
51528,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/,,2021-05-19 20:49:25.876,
51724,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/home-office/cp,,2021-05-19 20:51:18.226,
51725,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:51:18.408,"{'screen_name': 'cp', 'filters': 'cid~1700'}"
51817,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/pagination,,2021-05-19 20:50:31.900,
51836,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/laptop-cases/lp,,2021-05-19 20:51:14.524,
51875,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:51:14.675,"{'screen_name': 'cp', 'filters': ''}"
51877,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/laptop-cases/lp,,2021-05-19 20:50:23.392,
51890,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:53:07.227,"{'screen_name': 'lp', 'filters': 'cid~1703'}"
51891,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/cp,,2021-05-19 20:51:31.121,
51894,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lfp,2021-05-19 20:49:52.853,"{'screen_name': 'lfp', 'filters': 'cid~1103,size~14-in'}"
51909,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/laptop-cases/lp,,2021-05-19 20:50:49.581,
51911,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_dp,2021-05-19 20:50:49.781,"{'screen_name': 'dp', 'filters': 'pid~DRAB-PIN-STRI-DOB-BLU-BLC-NYLON-MC-15'}"
51931,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/laptop-cases/lp,,2021-05-19 20:49:58.062,
51972,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:52:03.516,"{'screen_name': 'cp', 'filters': 'cid~1700'}"
51999,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/lfp,,2021-05-19 20:49:38.066,
52000,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:49:38.254,"{'screen_name': 'lp', 'filters': 'cid~1103,size~13-in'}"
52001,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lfp,2021-05-19 20:49:38.831,"{'screen_name': 'lfp', 'filters': 'cid~1103,size~13-in'}"
52002,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/,,2021-05-19 20:49:39.774,
52012,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:51:29.343,"{'screen_name': 'cp', 'filters': ''}"
52028,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/stands/lp,,2021-05-19 20:52:06.550,
52082,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/mobile-accessories-organisers/lp,,2021-05-19 20:53:29.492,
52088,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/,,2021-05-19 20:49:50.920,
52106,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/cases-sleeves/cp,,2021-05-19 20:51:32.477,
52107,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:51:32.596,"{'screen_name': 'cp', 'filters': ''}"
52108,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/cp,,2021-05-19 20:51:34.893,
52109,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lfp,2021-05-19 20:49:40.150,"{'screen_name': 'lfp', 'filters': 'cid~1103,size~13-in'}"
52128,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:51:36.482,"{'screen_name': 'cp', 'filters': 'cid~1704'}"
52130,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/elemental-pouches/lp,,2021-05-19 20:51:38.422,
52140,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:52:03.565,"{'screen_name': 'cp', 'filters': 'cid~1700'}"
52164,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:51:31.342,"{'screen_name': 'cp', 'filters': 'cid~1100'}"
52169,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,view_item,2021-05-19 20:50:55.627,"{'currency': 'INR', 'value': 1799, 'items': [[{'key': 'item_id', 'value': 'SKPR-SL-KHAK-BEGE-DOB-MED', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Khaki Beige Skipper Sleeve Medium For MacBook Air/Pro 33.02cm (13\\in.)', 'type': 'STRING'}, {'key': 'item_category', 'value': '1103', 'type': 'STRING'}, {'key': 'price', 'value': 1799, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
52182,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/mobile-accessories-organisers/lp,,2021-05-19 20:54:40.786,
52210,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:51:42.618,"{'screen_name': 'cp', 'filters': 'cid~1704'}"
52211,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/notebooks/lp,,2021-05-19 20:51:43.389,
52217,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:51:43.541,"{'screen_name': 'lp', 'filters': 'cid~1705'}"
52223,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/dailyobjects-greyscale-pinstripes-a6-notebook-plain/dp,,2021-05-19 20:51:46.429,
52245,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/laptop-cases/lp,,2021-05-19 20:50:46.182,
52246,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:50:46.395,"{'screen_name': 'lp', 'filters': 'cid~1103,size~14-in'}"
52247,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/laptop-cases/lp,,2021-05-19 20:50:47.639,
52296,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:51:35.038,"{'screen_name': 'cp', 'filters': 'cid~1700'}"
52326,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:51:42.563,"{'screen_name': 'cp', 'filters': 'cid~1704'}"
52328,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/notebooks/lp,,2021-05-19 20:51:46.401,
52329,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,view_item,2021-05-19 20:51:46.657,"{'currency': 'INR', 'value': 399, 'items': [[{'key': 'item_id', 'value': 'GREY-PINS-DOB-PLN-NTBKA6', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Greyscale Pinstripes A6 Notebook Plain', 'type': 'STRING'}, {'key': 'item_category', 'value': '1705', 'type': 'STRING'}, {'key': 'price', 'value': 399, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
52330,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_dp,2021-05-19 20:51:46.816,"{'screen_name': 'dp', 'filters': 'pid~GREY-PINS-DOB-PLN-NTBKA6'}"
52366,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/desk-organisers/lp,,2021-05-19 20:51:29.177,
52375,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/mobile-accessories-organisers/lp,,2021-05-19 20:52:52.371,
52378,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/mobile-accessories-organisers/lp,,2021-05-19 20:54:44.785,
52389,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/,,2021-05-19 20:50:39.582,
52407,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/pagination,,2021-05-19 20:53:31.025,
52419,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/mobile-accessories-organisers/lp,,2021-05-19 20:54:24.860,
52428,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/home-office/cp,,2021-05-19 20:51:22.795,
52444,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/oblong-earphones-and-cable-pouch-black/dp,,2021-05-19 20:53:22.724,
52464,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:52:36.616,"{'screen_name': 'cp', 'filters': 'cid~1700'}"
52467,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/dailyobjects-dark-brown-real-leather-keychain/dp,,2021-05-19 20:54:58.745,
52468,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_dp,2021-05-19 20:54:59.243,"{'screen_name': 'dp', 'filters': 'pid~DO-KEYCHAIN-DARK-BROWN'}"
52475,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/cp,,2021-05-19 20:51:32.483,
52476,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:51:32.638,"{'screen_name': 'cp', 'filters': ''}"
52637,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:54:48.490,"{'screen_name': 'cp', 'filters': 'cid~1800'}"
52651,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/notebooks/lp,,2021-05-19 20:51:51.545,
52719,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/laptop-cases/lp,,2021-05-19 20:49:47.092,
52741,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:53:42.127,"{'screen_name': 'lp', 'filters': 'cid~1703'}"
52789,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/home-office/cp,,2021-05-19 20:51:36.268,
52838,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/mobile-accessories-organisers/lp,,2021-05-19 20:53:05.908,
52847,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/mobile-accessories-organisers/lp,,2021-05-19 20:53:19.772,
52851,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/clipper-cable-wrap-set-of-4/dp,,2021-05-19 20:53:09.251,
52888,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/home-office/cp,,2021-05-19 20:52:32.937,
52907,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/mobile-accessories-organisers/lp,,2021-05-19 20:53:35.060,
52926,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/loop-tie-up-for-cables-and-earphones-set-of-7/dp,,2021-05-19 20:53:05.924,
52927,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/mobile-accessories-organisers/lp,,2021-05-19 20:53:06.859,
52931,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/keychains/lp,,2021-05-19 20:54:58.732,
52945,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:55:21.701,"{'screen_name': 'lp', 'filters': 'brand~universal,cid~1801'}"
52977,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/pagination,,2021-05-19 20:54:12.803,
53024,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_rfp,2021-05-19 20:55:31.405,"{'screen_name': 'rfp', 'filters': 'cid~1801,rf~brand'}"
53025,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/watch-bands/apple/lp,,2021-05-19 20:55:32.086,
53037,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/pagination,,2021-05-19 20:55:46.587,
53069,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_dp,2021-05-19 20:54:15.282,"{'screen_name': 'dp', 'filters': 'pid~CABLE-WALET-CASE-BLUE-SETOF2'}"
53101,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,view_item,2021-05-19 20:53:58.203,"{'currency': 'INR', 'value': 899, 'items': [[{'key': 'item_id', 'value': 'GRAY-OBLOG-EARPHN-POUCH', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Oblong Earphones & Cable Pouch - (Grey)', 'type': 'STRING'}, {'key': 'item_category', 'value': '1703', 'type': 'STRING'}, {'key': 'price', 'value': 899, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
53102,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_dp,2021-05-19 20:53:58.391,"{'screen_name': 'dp', 'filters': 'pid~GRAY-OBLOG-EARPHN-POUCH'}"
53121,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:56:33.950,"{'screen_name': 'cp', 'filters': 'cid~2000'}"
53196,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:54:06.654,"{'screen_name': 'lp', 'filters': 'cid~1703'}"
53224,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:55:15.402,"{'screen_name': 'cp', 'filters': 'cid~1800'}"
53270,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/cp,,2021-05-19 20:56:19.343,
53300,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/pouches/lp,,2021-05-19 20:56:42.169,
53304,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/tech-accessories/cp,,2021-05-19 20:54:54.450,
53306,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:54:54.699,"{'screen_name': 'lp', 'filters': 'cid~1402'}"
53346,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/cp,,2021-05-19 20:56:25.915,
53348,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:56:26.154,"{'screen_name': 'cp', 'filters': 'cid~2000'}"
53351,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,view_item,2021-05-19 20:54:15.321,"{'currency': 'INR', 'value': 999, 'items': [[{'key': 'item_id', 'value': 'CABLE-WALET-CASE-BLUE-SETOF2', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Pellet Cable/Coin Wallet (Blue & Brown) - Set of 2', 'type': 'STRING'}, {'key': 'item_category', 'value': '1703', 'type': 'STRING'}, {'key': 'price', 'value': 999, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
53376,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/dailyobjects-blue-ballistic-nylon-skinny-fit-card-wallet/dp,,2021-05-19 20:57:09.532,
53377,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,view_item,2021-05-19 20:57:09.688,"{'currency': 'INR', 'value': 799, 'items': [[{'key': 'item_id', 'value': 'BLUE-NYLON-SKIN-FIT-CRWLT', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Blue Ballistic Nylon Skinny Fit Card Wallet', 'type': 'STRING'}, {'key': 'item_category', 'value': '2003', 'type': 'STRING'}, {'key': 'price', 'value': 799, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
53378,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_dp,2021-05-19 20:57:10.026,"{'screen_name': 'dp', 'filters': 'pid~BLUE-NYLON-SKIN-FIT-CRWLT'}"
53408,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/sleeves/lp,,2021-05-19 20:56:37.229,
53409,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:56:37.438,"{'screen_name': 'lp', 'filters': 'cid~2004'}"
53410,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:56:38.887,"{'screen_name': 'cp', 'filters': 'cid~2000'}"
53425,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/oblong-earphones-and-cable-pouch-grey/dp,,2021-05-19 20:53:58.070,
53426,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/sale/cp,,2021-05-19 20:57:00.736,
53428,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_dp,2021-05-19 20:54:33.631,"{'screen_name': 'dp', 'filters': 'pid~FLKE-CABLE-WRAP-GRN-RED-SETOF2'}"
53429,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,view_item,2021-05-19 20:54:33.668,"{'currency': 'INR', 'value': 899, 'items': [[{'key': 'item_id', 'value': 'FLKE-CABLE-WRAP-GRN-RED-SETOF2', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Flake Cable Wrap (Red & Green) - Set of 2', 'type': 'STRING'}, {'key': 'item_category', 'value': '1703', 'type': 'STRING'}, {'key': 'price', 'value': 899, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
53446,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/sale/cp,,2021-05-19 20:56:25.919,
53458,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/messenger-bags/lp,,2021-05-19 20:56:31.746,
53483,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:54:41.774,"{'screen_name': 'lp', 'filters': 'cid~1703'}"
53485,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:56:34.007,"{'screen_name': 'cp', 'filters': 'cid~2000'}"
53675,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,view_item,2021-05-19 20:53:22.874,"{'currency': 'INR', 'value': 899, 'items': [[{'key': 'item_id', 'value': 'BLK-OBLOG-EARPHN-POUCH', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Oblong Earphones & Cable Pouch - (Black)', 'type': 'STRING'}, {'key': 'item_category', 'value': '1703', 'type': 'STRING'}, {'key': 'price', 'value': 899, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
53795,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:57:02.782,"{'screen_name': 'lp', 'filters': 'cid~2003'}"
53808,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:57:21.560,"{'screen_name': 'lp', 'filters': 'cid~2003'}"
53818,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 20:57:00.937,"{'screen_name': 'cp', 'filters': 'cid~2000'}"
53826,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,view_item,2021-05-19 20:54:27.546,"{'currency': 'INR', 'value': 499, 'items': [[{'key': 'item_id', 'value': 'DO-PICO-CABLE-WRAP-DARK-BROWN', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Dark Brown Pico Leather Cable Wrap', 'type': 'STRING'}, {'key': 'item_category', 'value': '1703', 'type': 'STRING'}, {'key': 'price', 'value': 499, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
53827,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_dp,2021-05-19 20:54:27.713,"{'screen_name': 'dp', 'filters': 'pid~DO-PICO-CABLE-WRAP-DARK-BROWN'}"
53832,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/watch-bands/rfp,,2021-05-19 20:55:32.078,
53833,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:55:32.222,"{'screen_name': 'lp', 'filters': 'brand~apple,cid~1801'}"
53862,60a5e187cfb72611e06f5d2d,MC5leWJtc29uZXQ4Nw==,/fn/nop,screen_view_dp,2021-05-20 08:48:45.816,"{'screen_name': 'dp', 'filters': 'pid~BEIG-BLUE-STRNG-MASK'}"
53889,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/sale/cp,,2021-05-19 20:57:02.603,
54001,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/watch-bands/apple/lp,,2021-05-19 20:55:21.491,
54126,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/wallets/lp,,2021-05-19 20:57:29.571,
54155,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:57:42.426,"{'screen_name': 'lp', 'filters': 'cid~2003'}"
54173,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:53:29.858,"{'screen_name': 'lp', 'filters': 'cid~1703'}"
54226,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,view_item,2021-05-19 20:58:40.102,"{'currency': 'INR', 'value': 799, 'items': [[{'key': 'item_id', 'value': 'TROP-ANGL-DOB-SKIN-FIT-CRWLT', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Tropical Angles Skinny Fit Card Wallet', 'type': 'STRING'}, {'key': 'item_category', 'value': '2003', 'type': 'STRING'}, {'key': 'price', 'value': 799, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
54259,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_dp,2021-05-19 20:57:58.191,"{'screen_name': 'dp', 'filters': 'pid~SILVER-METALLIC-SKIN-FIT-CRWLT'}"
54282,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:58:29.380,"{'screen_name': 'lp', 'filters': 'cid~2003'}"
54283,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/,,2021-05-19 20:58:30.577,
54309,60a5e187cfb72611e06f5d2d,MC5leWJtc29uZXQ4Nw==,/fn/nop,screen_view_lp,2021-05-20 08:49:38.875,"{'screen_name': 'lp', 'filters': 'cid~1501'}"
54322,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/dailyobjects-tan-genuine-leather-skinny-fit-card-wallet/dp,,2021-05-19 20:59:09.907,
54341,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5rYng5bjRranZ3,/fn/nop,screen_view_cp,2021-05-20 08:48:33.837,"{'screen_name': 'cp', 'filters': ''}"
54345,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/pagination,,2021-05-19 20:54:25.785,
54346,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/mobile-accessories-organisers/lp,,2021-05-19 20:54:27.342,
54353,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/wallets/lp,,2021-05-19 20:58:27.876,
54379,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/wallets/lp,,2021-05-19 20:58:05.908,
54380,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 20:58:06.926,"{'screen_name': 'lp', 'filters': 'cid~2003'}"
54396,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,view_item,2021-05-19 20:57:23.860,"{'currency': 'INR', 'value': 1499, 'items': [[{'key': 'item_id', 'value': 'TAN-LEATHER-ZIP-WALLET', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Tan Leather Zip Wallet', 'type': 'STRING'}, {'key': 'item_category', 'value': '2003', 'type': 'STRING'}, {'key': 'price', 'value': 1499, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
54426,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/wallets/lp,,2021-05-19 20:58:29.193,
54432,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/wallets/lp,,2021-05-19 20:57:23.632,
54433,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/wallets/lp,,2021-05-19 20:58:21.932,
54469,60a5e187cfb72611e06f5d2d,MC5leWJtc29uZXQ4Nw==,/fn/nop,screen_view_cp,2021-05-20 08:48:40.352,"{'screen_name': 'cp', 'filters': 'cid~1500'}"
54470,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/wallets/lp,,2021-05-19 20:59:25.515,
54484,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/dailyobjects-tan-genuine-leather-skinny-fit-card-wallet/dp,,2021-05-19 20:59:18.384,
54506,60a5e187cfb72611e06f5d2d,MC5leWJtc29uZXQ4Nw==,/dailyobjects-beige-and-blue-string-mask/dp,,2021-05-20 08:49:17.760,
54563,60a5e187cfb72611e06f5d2d,MC5leWJtc29uZXQ4Nw==,/daily-protection/cp,,2021-05-20 08:48:39.879,
54564,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/,,2021-05-19 20:59:33.715,
54565,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lfp,2021-05-19 20:59:34.197,"{'screen_name': 'lfp', 'filters': 'cid~2003'}"
54605,60a5e187cfb72611e06f5d2d,MC5leWJtc29uZXQ4Nw==,/fn/nop,screen_view_lp,2021-05-20 08:50:33.520,"{'screen_name': 'lp', 'filters': 'cid~1501'}"
54616,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/lfp,,2021-05-19 20:58:19.366,
54620,60a5e187cfb72611e06f5d2d,MC5leWJtc29uZXQ4Nw==,/face-masks/lp,,2021-05-20 08:48:42.739,
